article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
201219011,201219,19038,304,115,13,1010016,25,43,11,4,1,18,13,3608,199,1,7,1,2,62,47,1021,13,9829
201219012,201219,19038,304,115,13,1010016,25,93,6,4,1,20,7,3608,199,1,7,1,2,62,47,1021,13,9829
201219013,201219,19038,304,115,13,1010016,25,13,0,2,5,1,10,3608,199,1,7,1,2,62,47,1021,13,9829
201219014,201219,19038,304,115,13,1010016,25,43,11,4,1,18,13,3608,199,1,7,1,2,62,47,1021,13,9829
201219016,201219,19038,304,115,13,1010016,25,33,8,2,5,13,4,3608,199,1,7,1,2,62,47,1021,13,9829
201219017,201219,19038,304,115,13,1010010,15,73,5,4,1,2,2,3608,199,1,7,1,2,62,47,1021,13,9829
202017055,202017,35101,265,32,5,1010017,26,10,47,3,3,9,16,1676,82,0,6,1,2,16,43,1002,5,31829
203027045,203027,24785,255,105,7,1010016,25,11,29,1,2,9,16,1643,27,3,4,2,1,51,11,1002,5,32224
203027047,203027,24785,255,105,7,1010017,26,10,47,3,3,9,16,1643,27,3,4,2,1,51,11,1002,5,32224
203027048,203027,24785,255,105,7,1010010,15,22,48,7,4,8,17,1643,27,3,4,2,1,51,11,1002,5,32224
203595034,203595,6256,259,86,7,1010004,4,63,10,4,1,6,8,5783,165,4,8,3,3,55,7,1011,9,27746
203595036,203595,6256,259,86,7,1010004,4,23,13,4,1,8,17,5783,165,4,8,3,3,55,7,1011,9,27746
203595040,203595,6256,259,86,7,1010004,4,22,48,2,5,8,17,5783,165,4,8,3,3,55,7,1011,9,27746
203595048,203595,6256,259,86,7,1010004,4,93,6,2,5,19,5,5783,165,4,8,3,3,55,7,1011,9,27746
203595058,203595,6256,259,86,7,1010004,4,8,7,4,1,12,6,5783,165,4,8,3,3,55,7,1011,9,27746
204892024,204892,16930,69,22,0,1010010,15,8,7,4,1,12,6,8560,137,9,9,26,4,22,32,1019,0,22742
204892029,204892,16930,69,22,0,1010010,15,8,7,4,1,12,6,8560,137,9,9,26,4,22,32,1019,0,22742
204892032,204892,16930,75,50,0,1010016,25,9,1,4,1,5,1,8560,137,9,9,26,4,22,32,1019,0,22742
205225001,205225,31579,298,8,15,1010016,25,9,1,4,1,5,1,4242,195,1,7,1,2,60,51,1018,15,3414
211143021,211143,20737,297,79,11,1010024,3,51,24,1,2,4,12,3709,142,1,7,1,2,62,47,1017,18,24619
211143022,211143,20737,297,79,11,1010017,26,72,2,7,4,2,2,3709,142,1,7,1,2,62,47,1017,18,24619
211143023,211143,20737,297,79,11,1010017,26,51,24,1,2,4,12,3709,142,1,7,1,2,62,47,1017,18,24619
211143036,211143,20737,297,79,11,1010016,25,10,47,3,3,9,16,3709,142,1,7,1,2,62,47,1017,18,24619
211143037,211143,20738,297,79,11,1010017,26,72,2,3,3,2,2,3709,142,1,7,1,2,62,47,1017,18,24619
211143040,211143,20738,297,79,11,1010017,26,73,5,4,1,2,2,3709,142,1,7,1,2,62,47,1017,18,24619
212042036,212042,28162,94,94,12,1010016,25,1,31,6,6,14,19,3929,50,3,4,2,1,52,9,1020,10,7635
212042043,212042,28162,94,94,12,1010016,25,9,1,4,1,5,1,3929,50,3,4,2,1,52,9,1020,10,7635
212042066,212042,28162,94,94,12,1010016,25,22,48,5,0,8,17,3929,50,3,4,2,1,52,9,1020,10,7635
212042070,212042,28162,94,94,12,1010016,25,10,47,3,3,9,16,3929,50,3,4,2,1,52,9,1020,10,7635
212629004,212629,1884,265,32,5,1010016,25,9,1,4,1,5,1,1643,27,3,4,2,1,51,11,1002,5,19118
212629031,212629,1884,265,32,5,1010016,25,93,6,4,1,19,5,1643,27,3,4,2,1,51,11,1002,5,19118
212629032,212629,1884,265,32,5,1010016,25,53,9,4,1,18,13,1643,27,3,4,2,1,51,11,1002,5,19118
212629033,212629,1884,265,32,5,1010017,26,10,47,3,3,9,16,1643,27,3,4,2,1,51,11,1002,5,19118
212629035,212629,1884,265,32,5,1010016,25,42,42,7,4,18,13,1643,27,3,4,2,1,51,11,1002,5,19118
212629036,212629,1884,265,32,5,1010016,25,19,16,2,5,20,7,1643,27,3,4,2,1,51,11,1002,5,19118
212629040,212629,1884,265,32,5,1010016,25,43,11,4,1,4,12,1643,27,3,4,2,1,51,11,1002,5,19118
212629043,212629,1884,265,32,5,1010016,25,42,42,7,4,18,13,1643,27,3,4,2,1,51,11,1002,5,19118
212629047,212629,1884,265,32,5,1010016,25,19,16,2,5,20,7,1643,27,3,4,2,1,51,11,1002,5,19118
212629048,212629,1884,265,32,5,1010016,25,53,9,4,1,18,13,1643,27,3,4,2,1,51,11,1002,5,19118
212629049,212629,1884,265,32,5,1010016,25,32,30,5,0,3,11,1643,27,3,4,2,1,51,11,1002,5,19118
212629050,212629,1884,265,32,5,1010010,15,7,17,1,2,12,6,1643,27,3,4,2,1,51,11,1002,5,19118
212629051,212629,1884,265,32,5,1010017,26,10,47,3,3,9,16,1643,27,3,4,2,1,51,11,1002,5,19118
212766041,212766,11761,272,112,6,1010016,25,19,16,4,1,20,7,5683,208,4,8,3,3,55,7,1009,16,15014
212766042,212766,11761,272,112,6,1010016,25,14,4,2,5,1,10,5683,208,4,8,3,3,55,7,1009,16,15014
212766043,212766,11761,272,112,6,1010016,25,9,1,4,1,5,1,5683,208,4,8,3,3,55,7,1009,16,15014
212766045,212766,11761,272,112,6,1010016,25,8,7,4,1,12,6,5683,208,4,8,3,3,55,7,1009,16,15014
212766046,212766,11761,272,112,6,1010016,25,73,5,4,1,2,2,5683,208,4,8,3,3,55,7,1009,16,15014
213690001,213690,18150,73,46,0,1010016,25,9,1,4,1,5,1,3946,180,3,4,2,1,52,9,1019,0,35809
213691001,213691,18131,73,46,0,1010016,25,9,1,4,1,5,1,3946,180,3,4,2,1,52,9,1019,0,12302
213691073,213691,18131,73,46,0,1010016,25,20,39,5,0,8,17,3946,180,3,4,2,1,52,9,1019,0,12302
213691075,213691,18131,73,46,0,1010016,25,93,6,7,4,19,5,3946,180,3,4,2,1,52,9,1019,0,12302
213691080,213691,18131,73,46,0,1010016,25,7,17,2,5,12,6,3946,180,3,4,2,1,52,9,1019,0,12302
213691083,213691,18131,73,46,0,1010016,25,6,22,1,2,6,8,3946,180,3,4,2,1,52,9,1019,0,12302
214844001,214844,554,72,45,0,1010016,25,9,1,4,1,5,1,4343,73,2,5,1,2,66,50,1019,0,21655
214844002,214844,554,72,45,0,1010016,25,15,18,4,1,1,10,4343,73,2,5,1,2,66,50,1019,0,21655
214844003,214844,554,72,45,0,1010016,25,5,14,7,4,15,9,4343,73,2,5,1,2,66,50,1019,0,21655
214844004,214844,554,72,45,0,1010016,25,31,23,3,3,3,11,4343,73,2,5,1,2,66,50,1019,0,21655
214844008,214844,554,72,45,0,1010016,25,31,23,3,3,3,11,4343,73,2,5,1,2,66,50,1019,0,21655
215248002,215248,5521,255,105,7,1010016,25,9,1,4,1,5,1,1676,82,0,6,1,2,16,43,1002,5,10429
215303001,215303,10233,81,99,0,1010016,25,17,49,4,1,13,4,8888,194,2,5,1,2,66,50,1019,0,37801
215303002,215303,10233,81,99,0,1010016,25,9,1,4,1,5,1,8888,194,2,5,1,2,66,50,1019,0,37801
215303005,215303,10233,81,99,0,1010016,25,9,1,4,1,5,1,8888,194,2,5,1,2,66,50,1019,0,37801
215324023,215324,9398,81,99,0,1010016,25,6,22,1,2,12,6,8888,194,2,5,1,2,66,50,1019,0,2330
215337001,215337,32406,255,105,7,1010016,25,10,47,3,3,9,16,1643,27,3,4,2,1,51,11,1002,5,31875
215337003,215337,32406,255,105,7,1010016,25,9,1,4,1,5,1,1643,27,3,4,2,1,51,11,1002,5,31875
215337038,215337,32406,255,105,7,1010010,15,63,10,4,1,6,8,1643,27,3,4,2,1,51,11,1002,5,31875
215337039,215337,32406,255,105,7,1010010,15,19,16,4,1,20,7,1643,27,3,4,2,1,51,11,1002,5,31875
215337059,215337,32406,255,105,7,1010010,15,7,17,1,2,12,6,1643,27,3,4,2,1,51,11,1002,5,31875
215337066,215337,32406,255,105,7,1010016,25,72,2,3,3,2,2,1643,27,3,4,2,1,51,11,1002,5,31875
215337067,215337,32406,255,105,7,1010016,25,52,40,2,5,4,12,1643,27,3,4,2,1,51,11,1002,5,31875
215589001,215589,26874,304,115,13,1010016,25,9,1,4,1,5,1,3608,199,1,7,1,2,62,47,1021,13,38924
215589002,215589,26874,304,115,13,1010010,15,9,1,4,1,5,1,3608,199,1,7,1,2,62,47,1021,13,38924
216081011,216081,30041,245,23,7,1010010,15,8,7,4,1,12,6,5963,205,3,4,2,1,58,15,1003,7,6541
216961011,216961,660,74,48,0,1010016,25,31,23,1,2,3,11,4342,58,2,5,1,2,66,50,1019,0,12284
217207045,217207,372,295,78,11,1010001,0,91,21,3,3,19,5,6563,20,5,0,4,0,44,1,1017,18,24717
217207046,217207,372,295,78,11,1010001,0,8,7,4,1,12,6,6563,20,5,0,4,0,44,1,1017,18,24717
217207047,217207,372,295,78,11,1010001,0,10,47,3,3,9,16,6563,20,5,0,4,0,44,1,1017,18,24717
217207048,217207,372,295,78,11,1010008,10,91,21,3,3,19,5,6563,20,5,0,4,0,44,1,1017,18,24717
217207055,217207,372,295,78,11,1010001,0,22,48,2,5,8,17,6563,20,5,0,4,0,44,1,1017,18,24717
217727002,217727,33476,302,95,13,1010016,25,13,0,2,5,11,0,3610,186,1,7,1,2,62,47,1021,13,27320
217727003,217727,33476,302,95,13,1010016,25,9,1,4,1,5,1,3610,186,1,7,1,2,62,47,1021,13,27320
217727018,217727,33476,302,95,13,1010016,25,13,0,2,5,11,0,3611,172,1,7,1,2,62,47,1021,13,27320
218354001,218354,5104,253,121,7,1010016,25,9,1,4,1,5,1,1676,82,0,6,1,2,16,43,1002,5,7939
218354020,218354,5104,253,121,7,1010010,15,7,17,2,5,12,6,1676,82,0,6,1,2,16,43,1002,5,7939
218354021,218354,5104,253,121,7,1010016,25,10,47,3,3,9,16,1676,82,0,6,1,2,16,43,1002,5,7939
218354045,218354,5104,253,121,7,1010017,26,13,0,1,2,1,10,1676,82,0,6,1,2,16,43,1002,5,7939
218354047,218354,5104,253,121,7,1010001,0,11,29,1,2,9,16,1676,82,0,6,1,2,16,43,1002,5,7939
218829002,218829,32493,71,44,0,1010016,25,9,1,4,1,5,1,3519,72,2,5,1,2,65,41,1019,0,12192
218829014,218829,32493,71,44,0,1010016,25,53,9,4,1,4,12,3519,72,2,5,1,2,65,41,1019,0,12192
218829015,218829,32493,71,44,0,1010016,25,17,49,4,1,13,4,3519,72,2,5,1,2,65,41,1019,0,12192
219075014,219075,5263,272,112,6,1010016,25,8,7,4,1,12,6,5656,208,4,8,3,3,21,5,1009,16,6961
219075017,219075,5263,272,112,6,1010016,25,19,16,4,1,20,7,5656,208,4,8,3,3,21,5,1009,16,6961
219075021,219075,5263,272,112,6,1010016,25,9,1,4,1,5,1,5656,208,4,8,3,3,21,5,1009,16,6961
219075023,219075,5263,272,112,6,1010016,25,19,16,4,1,20,7,5656,208,4,8,3,3,21,5,1009,16,6961
219075028,219075,5263,272,112,6,1010016,25,14,4,4,1,11,0,5656,208,4,8,3,3,21,5,1009,16,6961
220094001,220094,1791,265,32,5,1010016,25,9,1,4,1,5,1,1676,82,0,6,1,2,16,43,1002,5,37136
220094010,220094,1791,265,32,5,1010016,25,19,16,2,5,20,7,1676,82,0,6,1,2,16,43,1002,5,37136
220094011,220094,1791,265,32,5,1010017,26,73,5,4,1,2,2,1676,82,0,6,1,2,16,43,1002,5,37136
220094015,220094,1791,265,32,5,1010001,0,12,19,1,2,11,0,1676,82,0,6,1,2,16,43,1002,5,37136
220094016,220094,1791,265,32,5,1010017,26,11,29,3,3,9,16,1676,82,0,6,1,2,16,43,1002,5,37136
220094018,220094,1791,265,32,5,1010016,25,7,17,1,2,12,6,1676,82,0,6,1,2,16,43,1002,5,37136
220094019,220094,1791,265,32,5,1010017,26,72,2,2,5,2,2,1676,82,0,6,1,2,16,43,1002,5,37136
220094020,220094,1791,265,32,5,1010017,26,63,10,4,1,12,6,1676,82,0,6,1,2,16,43,1002,5,37136
220094021,220094,1791,265,32,5,1010016,25,33,8,5,0,3,11,1676,82,0,6,1,2,16,43,1002,5,37136
220365001,220365,10084,81,99,0,1010016,25,17,49,4,1,13,4,8888,194,2,5,1,2,66,50,1019,0,37817
220365002,220365,30743,81,99,0,1010016,25,31,23,3,3,3,11,8888,194,2,5,1,2,66,50,1019,0,37817
220365004,220365,30743,81,99,0,1010016,25,93,6,4,1,19,5,8888,194,2,5,1,2,66,50,1019,0,37817
220365007,220365,10084,81,99,0,1010016,25,31,23,1,2,3,11,8888,194,2,5,1,2,66,50,1019,0,37817
224314007,224314,33287,75,50,0,1010016,25,9,1,4,1,5,1,3519,72,2,5,1,2,65,41,1019,0,5301
224314011,224314,33287,75,50,0,1010016,25,31,23,1,2,3,11,3519,72,2,5,1,2,65,41,1019,0,5301
224314013,224314,33287,75,50,0,1010016,25,13,0,2,5,1,10,3519,72,2,5,1,2,65,41,1019,0,5301
224314016,224314,33287,75,50,0,1010010,15,13,0,2,5,1,10,3519,72,2,5,1,2,65,41,1019,0,5301
224314017,224314,33287,75,50,0,1010010,15,6,22,1,2,12,6,3519,72,2,5,1,2,65,41,1019,0,5301
224314018,224314,33287,75,50,0,1010016,25,12,19,1,2,11,0,3519,72,2,5,1,2,65,41,1019,0,5301
224337001,224337,29575,71,44,0,1010016,25,9,1,4,1,5,1,3519,72,2,5,1,2,65,41,1019,0,9668
224337008,224337,29575,71,44,0,1010010,15,6,22,2,5,12,6,3519,72,2,5,1,2,65,41,1019,0,9668
224521001,224521,10809,272,112,6,1010016,25,9,1,4,1,5,1,8394,138,9,9,26,4,22,32,1005,6,43316
224521007,224521,10809,273,61,6,1010016,25,9,1,4,1,5,1,8394,138,9,9,26,4,22,32,1005,6,43316
224606019,224606,16512,67,7,0,1010016,25,9,1,4,1,5,1,3509,29,2,5,1,2,65,41,1019,0,22176
224606022,224606,16512,67,7,0,1010009,11,5,14,5,0,15,9,3509,29,2,5,1,2,65,41,1019,0,22176
224606025,224606,16511,67,7,0,1010016,25,31,23,1,2,3,11,3509,29,2,5,1,2,65,41,1019,0,22176
224606031,224606,16512,67,7,0,1010009,11,5,14,5,0,15,9,3509,29,2,5,1,2,65,41,1019,0,22176
225286014,225286,17408,252,100,7,1010016,25,9,1,4,1,5,1,8394,138,9,9,26,4,22,32,1005,6,25425
225784001,225784,18227,255,105,7,1010016,25,9,1,4,1,5,1,7930,240,7,2,4,0,79,17,1002,5,32347
225784023,225784,18227,255,105,7,1010017,26,52,40,5,0,4,12,7930,240,7,2,4,0,79,17,1002,5,32347
225784037,225784,18227,255,105,7,1010012,18,73,5,4,1,2,2,7930,240,7,2,4,0,79,17,1002,5,32347
225784039,225784,18227,255,105,7,1010016,25,30,34,5,0,3,11,7930,240,7,2,4,0,79,17,1002,5,32347
225784040,225784,18227,255,105,7,1010001,0,7,17,1,2,12,6,7930,240,7,2,4,0,79,17,1002,5,32347
225784043,225784,18227,255,105,7,1010017,26,10,47,3,3,9,16,7930,240,7,2,4,0,79,17,1002,5,32347
225784044,225784,18227,255,105,7,1010010,15,51,24,3,3,4,12,7930,240,7,2,4,0,79,17,1002,5,32347
225784045,225784,18227,255,105,7,1010001,0,10,47,3,3,9,16,7930,240,7,2,4,0,79,17,1002,5,32347
226011008,226011,16173,72,45,0,1010016,25,11,29,1,2,9,16,4343,73,2,5,1,2,66,50,1019,0,12263
226959007,226959,2855,302,95,13,1010016,25,9,1,4,1,5,1,3610,186,1,7,1,2,62,47,1021,13,22779
226959008,226959,2855,302,95,13,1010010,15,13,0,2,5,1,10,3610,186,1,7,1,2,62,47,1021,13,22779
226959009,226959,2855,302,95,13,1010010,15,43,11,4,1,18,13,3611,172,1,7,1,2,62,47,1021,13,22779
228257001,228257,286,304,115,13,1010016,25,9,1,4,1,5,1,3608,199,1,7,1,2,62,47,1021,13,38920
228257002,228257,286,304,115,13,1010016,25,13,0,2,5,11,0,3608,199,1,7,1,2,62,47,1021,13,38920
228257003,228257,286,304,115,13,1010016,25,13,0,2,5,11,0,3608,199,1,7,1,2,62,47,1021,13,38920
228257004,228257,286,304,115,13,1010016,25,17,49,2,5,13,4,3608,199,1,7,1,2,62,47,1021,13,38920
228257005,228257,286,304,115,13,1010016,25,8,7,4,1,12,6,3608,199,1,7,1,2,62,47,1021,13,38920
228257008,228257,286,304,115,13,1010016,25,17,49,4,1,13,4,3608,199,1,7,1,2,62,47,1021,13,38920
233091003,233091,26656,71,44,0,1010016,25,9,1,4,1,5,1,3945,123,3,4,2,1,52,9,1019,0,9682
233091015,233091,26656,71,44,0,1010016,25,31,23,1,2,3,11,3945,123,3,4,2,1,52,9,1019,0,9682
233091016,233091,26656,71,44,0,1010016,25,63,10,5,0,6,8,3945,123,3,4,2,1,52,9,1019,0,9682
233091019,233091,26656,71,44,0,1010009,11,51,24,1,2,4,12,3945,123,3,4,2,1,52,9,1019,0,9682
233091020,233091,26656,71,44,0,1010009,11,9,1,4,1,5,1,3945,123,3,4,2,1,52,9,1019,0,9682
233091021,233091,26656,71,44,0,1010016,25,9,1,4,1,5,1,3945,123,3,4,2,1,52,9,1019,0,9682
233091022,233091,26656,71,44,0,1010016,25,53,9,2,5,4,12,3945,123,3,4,2,1,52,9,1019,0,9682
233672016,233672,43529,252,100,7,1010017,26,73,5,4,1,2,2,5868,28,4,8,3,3,26,38,1002,5,20763
234187001,234187,7980,69,22,0,1010016,25,9,1,4,1,5,1,9985,5,4,8,3,3,25,30,1019,0,6358
234187030,234187,32294,69,22,0,1010010,15,8,7,2,5,12,6,9985,5,4,8,3,3,25,30,1019,0,6358
234421001,234421,26872,304,115,13,1010016,25,9,1,4,1,5,1,3608,199,1,7,1,2,62,47,1021,13,21091
234421002,234421,26872,304,115,13,1010016,25,43,11,4,1,18,13,3608,199,1,7,1,2,62,47,1021,13,21091
234421004,234421,26872,304,115,13,1010016,25,73,5,4,1,2,2,3608,199,1,7,1,2,62,47,1021,13,21091
234432001,234432,33979,304,115,13,1010016,25,9,1,4,1,5,1,3608,199,1,7,1,2,62,47,1021,13,24520
234432002,234432,33979,304,115,13,1010016,25,13,0,2,5,11,0,3608,199,1,7,1,2,62,47,1021,13,24520
234622003,234622,34106,254,108,7,1010016,25,73,5,4,1,2,2,7668,96,6,3,4,0,72,3,1002,5,20823
234622004,234622,34106,254,108,7,1010016,25,7,17,1,2,12,6,7668,96,6,3,4,0,72,3,1002,5,20823
234622007,234622,34105,254,108,7,1010016,25,10,47,3,3,9,16,7668,96,6,3,4,0,72,3,1002,5,20823
235596002,235596,4458,70,34,0,1010016,25,10,47,3,3,9,16,4344,91,2,5,1,2,66,50,1019,0,9292
235732024,235732,14517,297,79,11,1010001,0,42,42,5,0,18,13,3709,142,1,7,1,2,62,47,1017,18,24630
235732026,235732,14517,297,79,11,1010014,22,51,24,1,2,4,12,3709,142,1,7,1,2,62,47,1017,18,24630
235732029,235732,14517,297,79,11,1010010,15,6,22,2,5,12,6,3709,142,1,7,1,2,62,47,1017,18,24630
237032003,237032,15350,273,61,6,1010010,15,9,1,4,1,5,1,1643,27,3,4,2,1,51,11,1002,5,14517
237222001,237222,19115,254,108,7,1010016,25,9,1,4,1,5,1,1676,82,0,6,1,2,16,43,1002,5,9903
237222012,237222,19115,254,108,7,1010016,25,10,47,3,3,9,16,1676,82,0,6,1,2,16,43,1002,5,9903
237222016,237222,19810,254,108,7,1010017,26,73,5,7,4,2,2,1676,82,0,6,1,2,16,43,1002,5,9903
237347004,237347,42438,308,55,7,1010016,25,9,1,4,1,5,1,1676,82,0,6,1,2,16,43,1002,5,14097
237347011,237347,42439,308,55,7,1010010,15,7,17,2,5,12,6,1676,82,0,6,1,2,16,43,1002,5,14097
237347017,237347,42439,308,55,7,1010010,15,81,27,1,2,7,14,1676,82,0,6,1,2,16,43,1002,5,14097
237347022,237347,42438,308,55,7,1010016,25,52,40,7,4,4,12,1676,82,0,6,1,2,16,43,1002,5,14097
237347024,237347,42439,308,55,7,1010010,15,71,20,1,2,2,2,1676,82,0,6,1,2,16,43,1002,5,14097
237347025,237347,42438,308,55,7,1010010,15,43,11,4,1,18,13,1676,82,0,6,1,2,16,43,1002,5,14097
237347027,237347,42439,308,55,7,1010010,15,11,29,1,2,9,16,1676,82,0,6,1,2,16,43,1002,5,14097
237347028,237347,42439,308,55,7,1010010,15,62,41,3,3,6,8,1676,82,0,6,1,2,16,43,1002,5,14097
237347031,237347,42439,308,55,7,1010010,15,30,34,5,0,3,11,1676,82,0,6,1,2,16,43,1002,5,14097
237347035,237347,42439,308,55,7,1010016,25,73,5,4,1,2,2,1676,82,0,6,1,2,16,43,1002,5,14097
237347036,237347,42438,308,55,7,1010010,15,51,24,1,2,4,12,1676,82,0,6,1,2,16,43,1002,5,14097
237347037,237347,42439,308,55,7,1010010,15,73,5,5,0,2,2,1676,82,0,6,1,2,16,43,1002,5,14097
237347039,237347,42438,308,55,7,1010010,15,13,0,2,5,11,0,1676,82,0,6,1,2,16,43,1002,5,14097
237347040,237347,42438,308,55,7,1010010,15,71,20,3,3,2,2,1676,82,0,6,1,2,16,43,1002,5,14097
237347043,237347,42438,308,55,7,1010010,15,13,0,2,5,1,10,1676,82,0,6,1,2,16,43,1002,5,14097
237347044,237347,42439,308,55,7,1010016,25,81,27,1,2,7,14,1676,82,0,6,1,2,16,43,1002,5,14097
237347045,237347,42439,308,55,7,1010016,25,10,47,3,3,9,16,1676,82,0,6,1,2,16,43,1002,5,14097
237347052,237347,42438,308,55,7,1010016,25,31,23,1,2,3,11,1676,82,0,6,1,2,16,43,1002,5,14097
237347053,237347,42438,308,55,7,1010016,25,19,16,2,5,20,7,1676,82,0,6,1,2,16,43,1002,5,14097
237347055,237347,42439,308,55,7,1010010,15,7,17,1,2,12,6,1676,82,0,6,1,2,16,43,1002,5,14097
237347059,237347,42439,308,55,7,1010016,25,63,10,4,1,6,8,1676,82,0,6,1,2,16,43,1002,5,14097
237347060,237347,42439,308,55,7,1010010,15,7,17,2,5,12,6,1676,82,0,6,1,2,16,43,1002,5,14097
237347063,237347,42439,308,55,7,1010016,25,52,40,1,2,1,10,1676,82,0,6,1,2,16,43,1002,5,14097
237347069,237347,42439,308,55,7,1010016,25,10,47,3,3,9,16,1676,82,0,6,1,2,16,43,1002,5,14097
238197014,238197,24680,254,108,7,1010010,15,53,9,3,3,4,12,1643,27,3,4,2,1,51,11,1002,5,19613
238197030,238197,24680,254,108,7,1010016,25,73,5,4,1,2,2,1643,27,3,4,2,1,51,11,1002,5,19613
238197034,238197,24680,254,108,7,1010017,26,10,47,3,3,9,16,1643,27,3,4,2,1,51,11,1002,5,19613
240561001,240561,41126,304,115,13,1010016,25,9,1,4,1,5,1,3608,199,1,7,1,2,62,47,1021,13,26362
240670058,240670,42330,255,105,7,1010010,15,73,5,4,1,2,2,1643,27,3,4,2,1,51,11,1002,5,18429
240670060,240670,42330,255,105,7,1010010,15,31,23,1,2,3,11,1643,27,3,4,2,1,51,11,1002,5,18429
240840032,240840,3154,272,112,6,1010016,25,9,1,4,1,5,1,6515,24,5,0,4,0,44,1,1002,5,17798
241412034,241412,1426,273,61,6,1010001,0,8,7,4,1,12,6,5962,84,3,4,2,1,58,15,1005,6,17727
241412037,241412,1426,273,61,6,1010014,22,9,1,4,1,5,1,5962,84,3,4,2,1,58,15,1005,6,17727
241412038,241412,1426,273,61,6,1010001,0,33,8,7,4,18,13,1649,212,3,4,2,1,58,15,1009,16,17727
241412043,241412,1426,273,61,6,1010001,0,14,4,4,1,11,0,1649,212,3,4,2,1,58,15,1009,16,17727
241412044,241412,1426,273,61,6,1010001,0,42,42,7,4,18,13,1649,212,3,4,2,1,58,15,1009,16,17727
241412045,241412,1426,273,61,6,1010001,0,93,6,4,1,19,5,1649,212,3,4,2,1,58,15,1009,16,17727
241412046,241412,1426,273,61,6,1010001,0,9,1,4,1,5,1,1649,212,3,4,2,1,58,15,1009,16,17727
241412052,241412,1426,273,61,6,1010009,11,9,1,4,1,5,1,1649,212,3,4,2,1,58,15,1009,16,17727
241436001,241436,15721,66,4,0,1010016,25,9,1,4,1,5,1,3209,25,2,5,1,2,65,41,1019,0,35392
241436006,241436,15721,66,4,0,1010016,25,12,19,1,2,11,0,3209,25,2,5,1,2,65,41,1019,0,35392
241486015,241486,26267,272,112,6,1010016,25,9,1,4,1,5,1,8394,138,9,9,26,4,22,32,1005,6,25446
241486016,241486,26267,272,112,6,1010016,25,9,1,4,1,5,1,8394,138,9,9,26,4,22,32,1005,6,25446
241590001,241590,27469,264,10,7,1010016,25,9,1,4,1,5,1,8615,32,4,8,3,3,23,37,1008,2,33276
241602003,241602,26976,264,10,7,1010016,25,9,1,4,1,5,1,8615,32,4,8,3,3,23,37,1008,2,33275
241602018,241602,26976,264,10,7,1010010,15,7,17,2,5,12,6,8615,32,4,8,3,3,23,37,1008,2,33275
241602023,241602,26976,264,10,7,1010010,15,8,7,4,1,12,6,8615,32,4,8,3,3,23,37,1008,2,33275
241602024,241602,26976,264,10,7,1010010,15,73,5,4,1,2,2,8615,32,4,8,3,3,23,37,1008,2,33275
241602027,241602,26976,264,10,7,1010026,21,73,5,4,1,2,2,8615,32,4,8,3,3,23,37,1008,2,33275
241602028,241602,26976,264,10,7,1010016,25,73,5,4,1,2,2,8615,32,4,8,3,3,23,37,1008,2,33275
242354009,242354,6467,274,87,6,1010001,0,73,5,4,1,2,2,8394,138,9,9,26,4,22,32,1005,6,29503
243613004,243613,28287,273,61,6,1010016,25,9,1,4,1,5,1,1643,27,3,4,2,1,51,11,1002,5,13050
243937001,243937,40739,302,95,13,1010016,25,9,1,4,1,5,1,3611,172,1,7,1,2,62,47,1021,13,9804
243937018,243937,40739,302,95,13,1010010,15,8,7,4,1,12,6,3611,172,1,7,1,2,62,47,1021,13,9804
243937023,243937,40739,302,95,13,1010010,15,43,11,4,1,18,13,3611,172,1,7,1,2,62,47,1021,13,9804
243937024,243937,40739,302,95,13,1010010,15,13,0,1,2,11,0,3611,172,1,7,1,2,62,47,1021,13,9804
243937025,243937,40739,302,95,13,1010020,6,9,1,4,1,5,1,3611,172,1,7,1,2,62,47,1021,13,9804
243937028,243937,40739,302,95,13,1010020,6,9,1,4,1,5,1,3611,172,1,7,1,2,62,47,1021,13,9804
244267001,244267,39338,252,100,7,1010016,25,73,5,4,1,2,2,1626,124,0,6,1,2,15,44,1003,7,24418
244267004,244267,39338,252,100,7,1010016,25,10,47,3,3,9,16,1626,124,0,6,1,2,15,44,1003,7,24418
244267017,244267,39338,252,100,7,1010013,20,51,24,1,2,4,12,1626,124,0,6,1,2,15,44,1003,7,24418
244267021,244267,39338,252,100,7,1010013,20,71,20,1,2,2,2,1626,124,0,6,1,2,15,44,1003,7,24418
244267027,244267,39338,252,100,7,1010026,21,14,4,2,5,13,4,1626,124,0,6,1,2,15,44,1003,7,24418
244267028,244267,39338,252,100,7,1010026,21,73,5,4,1,2,2,1626,124,0,6,1,2,15,44,1003,7,24418
244267029,244267,39338,252,100,7,1010027,19,51,24,1,2,4,12,1626,124,0,6,1,2,15,44,1003,7,24418
244267032,244267,39338,252,100,7,1010013,20,9,1,4,1,5,1,1626,124,0,6,1,2,15,44,1003,7,24418
244269018,244269,4486,256,12,7,1010016,25,73,5,4,1,2,2,6515,24,5,0,4,0,44,1,1002,5,19356
